local_ts,esp_ts,gyro_x,gyro_y,gyro_z
2026-01-29 16:48:46.057,2026-01-29T09:48:45.569Z,0.6602,-1.7207,-0.2402
2026-01-29 16:48:46.085,2026-01-29T09:48:45.579Z,0.4668,-1.9902,-0.0371
2026-01-29 16:48:46.087,2026-01-29T09:48:45.589Z,0.2891,-2.3047,0.0918
2026-01-29 16:48:46.087,2026-01-29T09:48:45.599Z,0.1348,-2.4570,0.2109
2026-01-29 16:48:46.115,2026-01-29T09:48:45.609Z,0.0352,-2.4102,0.3848
2026-01-29 16:48:46.116,2026-01-29T09:48:45.619Z,-0.0117,-2.2539,0.5664
2026-01-29 16:48:46.117,2026-01-29T09:48:45.629Z,-0.0508,-2.0488,0.7266
2026-01-29 16:48:46.145,2026-01-29T09:48:45.639Z,-0.1230,-1.8457,0.8730
2026-01-29 16:48:46.147,2026-01-29T09:48:45.649Z,-0.2090,-1.6230,1.0312
2026-01-29 16:48:46.147,2026-01-29T09:48:45.659Z,-0.2676,-1.4062,1.2090
2026-01-29 16:48:46.175,2026-01-29T09:48:45.669Z,-0.3145,-1.1543,1.3711
2026-01-29 16:48:46.176,2026-01-29T09:48:45.679Z,-0.3223,-0.9141,1.5117
2026-01-29 16:48:46.176,2026-01-29T09:48:45.689Z,-0.3359,-0.7871,1.6270
2026-01-29 16:48:46.205,2026-01-29T09:48:45.699Z,-0.3984,-0.7305,1.7129
2026-01-29 16:48:46.207,2026-01-29T09:48:45.709Z,-0.4707,-0.7051,1.7910
2026-01-29 16:48:46.207,2026-01-29T09:48:45.719Z,-0.5234,-0.6816,1.8691
2026-01-29 16:48:46.238,2026-01-29T09:48:45.729Z,-0.6152,-0.6973,1.9375
2026-01-29 16:48:46.239,2026-01-29T09:48:45.739Z,-0.7500,-0.7988,1.9805
2026-01-29 16:48:46.296,2026-01-29T09:48:45.749Z,-0.8906,-0.8867,2.0059
2026-01-29 16:48:46.297,2026-01-29T09:48:45.759Z,-0.9941,-0.9375,2.0273
2026-01-29 16:48:46.297,2026-01-29T09:48:45.769Z,-1.0625,-1.0273,2.0410
2026-01-29 16:48:46.298,2026-01-29T09:48:45.779Z,-1.1133,-1.1641,2.0352
2026-01-29 16:48:46.299,2026-01-29T09:48:45.789Z,-1.1328,-1.3105,2.0293
2026-01-29 16:48:46.299,2026-01-29T09:48:45.799Z,-1.1309,-1.4238,2.0137
2026-01-29 16:48:46.299,2026-01-29T09:48:45.809Z,-1.0938,-1.5273,1.9766
2026-01-29 16:48:46.357,2026-01-29T09:48:45.819Z,-1.0625,-1.5938,1.8945
2026-01-29 16:48:46.359,2026-01-29T09:48:45.829Z,-1.0781,-1.5000,1.8086
2026-01-29 16:48:46.360,2026-01-29T09:48:45.839Z,-1.0645,-1.2227,1.7441
2026-01-29 16:48:46.388,2026-01-29T09:48:45.849Z,-0.9980,-0.7832,1.7051
2026-01-29 16:48:46.388,2026-01-29T09:48:45.859Z,-0.9121,-0.3594,1.6445
2026-01-29 16:48:46.389,2026-01-29T09:48:45.869Z,-0.8730,-0.0723,1.5273
2026-01-29 16:48:46.389,2026-01-29T09:48:45.879Z,-0.8730,0.1367,1.4121
2026-01-29 16:48:46.389,2026-01-29T09:48:45.889Z,-0.8984,0.2090,1.2695
2026-01-29 16:48:46.389,2026-01-29T09:48:45.899Z,-0.9043,0.0938,1.0820
2026-01-29 16:48:46.418,2026-01-29T09:48:45.909Z,-0.8594,-0.1465,0.8418
2026-01-29 16:48:46.418,2026-01-29T09:48:45.919Z,-0.7598,-0.3672,0.5762
2026-01-29 16:48:46.418,2026-01-29T09:48:45.929Z,-0.5762,-0.4785,0.2598
2026-01-29 16:48:46.446,2026-01-29T09:48:45.939Z,-0.2793,-0.3594,-0.0957
2026-01-29 16:48:46.448,2026-01-29T09:48:45.949Z,0.1387,-0.1270,-0.4512
2026-01-29 16:48:46.448,2026-01-29T09:48:45.959Z,0.6934,-0.2168,-0.8320
2026-01-29 16:48:46.476,2026-01-29T09:48:45.969Z,1.0977,-0.6621,-1.0645
2026-01-29 16:48:46.477,2026-01-29T09:48:45.979Z,1.0371,-1.1797,-0.9199
2026-01-29 16:48:46.478,2026-01-29T09:48:45.989Z,0.4609,-1.2656,-0.4219
2026-01-29 16:48:46.506,2026-01-29T09:48:45.999Z,-0.2637,-0.5957,0.1133
2026-01-29 16:48:46.508,2026-01-29T09:48:46.009Z,-0.5430,-0.3926,0.0820
2026-01-29 16:48:46.508,2026-01-29T09:48:46.019Z,-0.2715,-0.7773,-0.4219
2026-01-29 16:48:46.538,2026-01-29T09:48:46.029Z,0.1660,-1.0820,-0.7891
2026-01-29 16:48:46.539,2026-01-29T09:48:46.039Z,0.4609,-0.7012,-0.7754
2026-01-29 16:48:46.539,2026-01-29T09:48:46.049Z,0.6074,0.3828,-0.4492
2026-01-29 16:48:46.568,2026-01-29T09:48:46.059Z,0.4082,1.1016,-0.2012
2026-01-29 16:48:46.568,2026-01-29T09:48:46.069Z,0.1602,1.2188,-0.1484
2026-01-29 16:48:46.568,2026-01-29T09:48:46.079Z,0.1348,1.1777,-0.1484
2026-01-29 16:48:46.596,2026-01-29T09:48:46.089Z,0.2656,0.9961,-0.1465
2026-01-29 16:48:46.598,2026-01-29T09:48:46.099Z,0.3027,0.5703,-0.1875
2026-01-29 16:48:46.599,2026-01-29T09:48:46.109Z,0.1836,0.0156,-0.2969
2026-01-29 16:48:46.629,2026-01-29T09:48:46.119Z,0.0566,-0.3945,-0.3477
2026-01-29 16:48:46.629,2026-01-29T09:48:46.129Z,-0.0039,-0.6016,-0.3242
2026-01-29 16:48:46.629,2026-01-29T09:48:46.139Z,-0.0254,-0.5469,-0.2773
2026-01-29 16:48:46.658,2026-01-29T09:48:46.149Z,0.0039,-0.3184,-0.2383
2026-01-29 16:48:46.658,2026-01-29T09:48:46.159Z,0.0547,-0.0898,-0.1934
2026-01-29 16:48:46.658,2026-01-29T09:48:46.169Z,0.0605,0.0488,-0.1719
2026-01-29 16:48:46.686,2026-01-29T09:48:46.179Z,0.0469,0.1387,-0.1719
2026-01-29 16:48:46.688,2026-01-29T09:48:46.189Z,0.0566,0.1914,-0.1426
2026-01-29 16:48:46.689,2026-01-29T09:48:46.199Z,0.0820,0.1348,-0.1367
2026-01-29 16:48:46.719,2026-01-29T09:48:46.209Z,0.0625,0.0078,-0.1641
2026-01-29 16:48:46.719,2026-01-29T09:48:46.219Z,0.0625,-0.0957,-0.1777
2026-01-29 16:48:46.719,2026-01-29T09:48:46.229Z,0.0840,-0.1816,-0.1855
2026-01-29 16:48:46.749,2026-01-29T09:48:46.239Z,0.0840,-0.1855,-0.1875
2026-01-29 16:48:46.749,2026-01-29T09:48:46.249Z,0.0996,-0.1094,-0.1836
2026-01-29 16:48:46.749,2026-01-29T09:48:46.259Z,0.1250,0.0078,-0.1641
2026-01-29 16:48:46.778,2026-01-29T09:48:46.269Z,0.1406,0.1484,-0.1348
2026-01-29 16:48:46.778,2026-01-29T09:48:46.279Z,0.1523,0.2363,-0.1191
2026-01-29 16:48:46.779,2026-01-29T09:48:46.289Z,0.1621,0.2539,-0.1094
2026-01-29 16:48:46.806,2026-01-29T09:48:46.299Z,0.1387,0.2148,-0.1055
2026-01-29 16:48:46.808,2026-01-29T09:48:46.309Z,0.1445,0.1562,-0.0996
2026-01-29 16:48:46.808,2026-01-29T09:48:46.319Z,0.1387,0.0879,-0.1016
2026-01-29 16:48:46.837,2026-01-29T09:48:46.329Z,0.1504,0.0742,-0.1113
2026-01-29 16:48:46.838,2026-01-29T09:48:46.339Z,0.1738,0.1348,-0.1152
2026-01-29 16:48:46.839,2026-01-29T09:48:46.349Z,0.1699,0.1719,-0.1250
2026-01-29 16:48:46.868,2026-01-29T09:48:46.359Z,0.1680,0.2070,-0.1348
2026-01-29 16:48:46.869,2026-01-29T09:48:46.369Z,0.1992,0.2285,-0.1523
2026-01-29 16:48:46.869,2026-01-29T09:48:46.379Z,0.2188,0.2051,-0.1562
2026-01-29 16:48:46.899,2026-01-29T09:48:46.389Z,0.2148,0.1562,-0.1660
2026-01-29 16:48:46.899,2026-01-29T09:48:46.399Z,0.2031,0.1504,-0.1875
2026-01-29 16:48:46.899,2026-01-29T09:48:46.409Z,0.2246,0.1680,-0.2129
2026-01-29 16:48:46.928,2026-01-29T09:48:46.419Z,0.2344,0.1641,-0.2324
2026-01-29 16:48:46.928,2026-01-29T09:48:46.429Z,0.2539,0.1816,-0.2363
2026-01-29 16:48:46.929,2026-01-29T09:48:46.439Z,0.2812,0.1348,-0.2422
2026-01-29 16:48:46.955,2026-01-29T09:48:46.449Z,0.2871,0.0703,-0.2715
2026-01-29 16:48:46.957,2026-01-29T09:48:46.459Z,0.2988,0.0703,-0.2832
2026-01-29 16:48:46.958,2026-01-29T09:48:46.469Z,0.3164,0.0391,-0.2910
2026-01-29 16:48:46.985,2026-01-29T09:48:46.479Z,0.3418,0.0371,-0.3105
2026-01-29 16:48:46.987,2026-01-29T09:48:46.489Z,0.3984,0.0781,-0.3301
2026-01-29 16:48:46.988,2026-01-29T09:48:46.499Z,0.4570,0.1348,-0.3574
2026-01-29 16:48:47.016,2026-01-29T09:48:46.509Z,0.4863,0.1914,-0.4023
2026-01-29 16:48:47.018,2026-01-29T09:48:46.519Z,0.5195,0.2109,-0.4551
2026-01-29 16:48:47.019,2026-01-29T09:48:46.529Z,0.5820,0.1953,-0.5234
2026-01-29 16:48:47.048,2026-01-29T09:48:46.539Z,0.6504,0.1641,-0.6055
2026-01-29 16:48:47.048,2026-01-29T09:48:46.549Z,0.7266,0.1504,-0.6895
2026-01-29 16:48:47.048,2026-01-29T09:48:46.559Z,0.9160,0.1406,-0.8613
2026-01-29 16:48:47.076,2026-01-29T09:48:46.569Z,0.9160,0.1406,-0.8613
2026-01-29 16:48:47.077,2026-01-29T09:48:46.579Z,1.0137,0.1094,-0.9609
2026-01-29 16:48:47.077,2026-01-29T09:48:46.589Z,1.0723,0.1211,-1.0938
2026-01-29 16:48:47.106,2026-01-29T09:48:46.599Z,1.0723,0.5371,-1.2461
2026-01-29 16:48:47.107,2026-01-29T09:48:46.609Z,1.0723,0.5371,-1.2461
2026-01-29 16:48:47.108,2026-01-29T09:48:46.619Z,1.0195,0.6602,-1.3574
2026-01-29 16:48:47.135,2026-01-29T09:48:46.629Z,1.0137,0.7930,-1.4590
2026-01-29 16:48:47.138,2026-01-29T09:48:46.639Z,1.0391,0.9922,-1.5566
2026-01-29 16:48:47.139,2026-01-29T09:48:46.649Z,1.0039,1.0312,-1.6504
2026-01-29 16:48:47.169,2026-01-29T09:48:46.659Z,0.9570,1.0156,-1.7500
2026-01-29 16:48:47.169,2026-01-29T09:48:46.669Z,1.0254,0.9941,-1.8340
2026-01-29 16:48:47.169,2026-01-29T09:48:46.679Z,1.1035,0.8984,-1.9141
2026-01-29 16:48:47.198,2026-01-29T09:48:46.689Z,1.1113,0.8516,-1.9355
2026-01-29 16:48:47.198,2026-01-29T09:48:46.699Z,1.1172,0.7070,-1.8945
2026-01-29 16:48:47.198,2026-01-29T09:48:46.709Z,0.8574,0.5605,-1.7070
2026-01-29 16:48:47.226,2026-01-29T09:48:46.719Z,0.8574,0.5605,-1.7070
2026-01-29 16:48:47.228,2026-01-29T09:48:46.729Z,0.8340,0.3535,-1.5742
2026-01-29 16:48:47.228,2026-01-29T09:48:46.739Z,0.7070,-0.8262,-1.4219
2026-01-29 16:48:47.286,2026-01-29T09:48:46.749Z,0.4629,-1.3535,-1.2617
2026-01-29 16:48:47.288,2026-01-29T09:48:46.759Z,0.1465,-1.7480,-1.0352
2026-01-29 16:48:47.288,2026-01-29T09:48:46.769Z,0.1465,-1.7480,-1.0352
2026-01-29 16:48:47.288,2026-01-29T09:48:46.779Z,-0.2324,-1.6602,-0.2500
2026-01-29 16:48:47.289,2026-01-29T09:48:46.789Z,-0.3867,-1.7734,0.1094
2026-01-29 16:48:47.290,2026-01-29T09:48:46.799Z,-0.6191,-1.8984,0.4707
2026-01-29 16:48:47.345,2026-01-29T09:48:46.809Z,-0.8457,-1.7871,0.8652
2026-01-29 16:48:47.348,2026-01-29T09:48:46.820Z,-0.9883,-1.5625,1.2422
2026-01-29 16:48:47.348,2026-01-29T09:48:46.830Z,-1.0352,-1.2910,1.5957
2026-01-29 16:48:47.348,2026-01-29T09:48:46.840Z,-1.0000,-0.9707,1.9375
2026-01-29 16:48:47.348,2026-01-29T09:48:46.850Z,-0.9395,-0.6250,2.2324
2026-01-29 16:48:47.349,2026-01-29T09:48:46.860Z,-0.9219,-0.2422,2.5078
2026-01-29 16:48:47.379,2026-01-29T09:48:46.870Z,-0.9570,0.2070,2.8105
2026-01-29 16:48:47.379,2026-01-29T09:48:46.880Z,-1.0215,0.4004,3.1172
2026-01-29 16:48:47.379,2026-01-29T09:48:46.890Z,-1.2461,0.2344,3.3066
2026-01-29 16:48:47.409,2026-01-29T09:48:46.900Z,-1.6426,0.1426,3.4590
2026-01-29 16:48:47.410,2026-01-29T09:48:46.910Z,-1.9727,0.0898,3.5664
2026-01-29 16:48:47.410,2026-01-29T09:48:46.920Z,-2.2402,-0.2305,3.5234
2026-01-29 16:48:47.438,2026-01-29T09:48:46.930Z,-2.3535,-0.7070,3.2949
2026-01-29 16:48:47.438,2026-01-29T09:48:46.940Z,-2.1660,-0.9922,3.0293
2026-01-29 16:48:47.438,2026-01-29T09:48:46.951Z,-1.9590,-1.0957,2.8125
2026-01-29 16:48:47.468,2026-01-29T09:48:46.960Z,-1.7930,-1.2070,2.6074
2026-01-29 16:48:47.468,2026-01-29T09:48:46.970Z,-1.7129,-1.0586,2.4922
2026-01-29 16:48:47.468,2026-01-29T09:48:46.980Z,-1.4805,-0.5938,2.0352
2026-01-29 16:48:47.497,2026-01-29T09:48:46.990Z,-0.5840,-0.1270,0.9707
2026-01-29 16:48:47.498,2026-01-29T09:48:47.000Z,0.4160,-0.4062,-0.2754
2026-01-29 16:48:47.498,2026-01-29T09:48:47.010Z,0.5410,-1.1914,-1.3926
2026-01-29 16:48:47.528,2026-01-29T09:48:47.020Z,0.5391,-0.7168,-1.7422
2026-01-29 16:48:47.528,2026-01-29T09:48:47.030Z,0.9219,0.5820,-1.2930
2026-01-29 16:48:47.528,2026-01-29T09:48:47.040Z,1.1211,0.9395,-0.5723
2026-01-29 16:48:47.556,2026-01-29T09:48:47.051Z,0.4414,0.6816,0.1445
2026-01-29 16:48:47.557,2026-01-29T09:48:47.061Z,-0.4316,0.4277,0.5586
2026-01-29 16:48:47.586,2026-01-29T09:48:47.071Z,-0.7383,0.0957,0.3496
2026-01-29 16:48:47.587,2026-01-29T09:48:47.081Z,-0.0410,-0.2695,-0.2520
2026-01-29 16:48:47.588,2026-01-29T09:48:47.091Z,0.3535,-0.1621,-0.5195
2026-01-29 16:48:47.588,2026-01-29T09:48:47.101Z,0.2129,0.0527,-0.4531
2026-01-29 16:48:47.616,2026-01-29T09:48:47.111Z,0.1035,0.4297,-0.1875
2026-01-29 16:48:47.617,2026-01-29T09:48:47.121Z,0.0586,0.9844,0.0996
2026-01-29 16:48:47.645,2026-01-29T09:48:47.131Z,0.0703,1.2051,0.1719
2026-01-29 16:48:47.648,2026-01-29T09:48:47.141Z,0.1113,1.0039,0.0801
2026-01-29 16:48:47.648,2026-01-29T09:48:47.151Z,0.1406,0.5781,0.0117
2026-01-29 16:48:47.676,2026-01-29T09:48:47.161Z,0.0742,0.0645,-0.0449
2026-01-29 16:48:47.677,2026-01-29T09:48:47.171Z,-0.0508,-0.2812,-0.0957
2026-01-29 16:48:47.678,2026-01-29T09:48:47.181Z,-0.0879,-0.4355,-0.1348
2026-01-29 16:48:47.678,2026-01-29T09:48:47.191Z,-0.0527,-0.4434,-0.1582
2026-01-29 16:48:47.706,2026-01-29T09:48:47.201Z,0.0156,-0.2656,-0.1465
2026-01-29 16:48:47.707,2026-01-29T09:48:47.211Z,0.0684,-0.0332,-0.1309
2026-01-29 16:48:47.736,2026-01-29T09:48:47.221Z,0.0645,0.0977,-0.1113
2026-01-29 16:48:47.738,2026-01-29T09:48:47.231Z,0.0508,0.1582,-0.1074
2026-01-29 16:48:47.738,2026-01-29T09:48:47.241Z,0.0254,0.1270,-0.0996
2026-01-29 16:48:47.738,2026-01-29T09:48:47.251Z,-0.0039,0.0000,-0.1270
2026-01-29 16:48:47.766,2026-01-29T09:48:47.261Z,0.0059,-0.1230,-0.1484
2026-01-29 16:48:47.768,2026-01-29T09:48:47.271Z,0.0215,-0.3418,-0.1758
2026-01-29 16:48:47.827,2026-01-29T09:48:47.281Z,0.0488,-0.4121,-0.1777
2026-01-29 16:48:47.828,2026-01-29T09:48:47.291Z,0.0586,-0.3672,-0.1699
2026-01-29 16:48:47.829,2026-01-29T09:48:47.301Z,0.0898,-0.2227,-0.1543
2026-01-29 16:48:47.829,2026-01-29T09:48:47.311Z,0.0840,-0.1406,-0.1855
2026-01-29 16:48:47.829,2026-01-29T09:48:47.321Z,0.1035,-0.0859,-0.2285
2026-01-29 16:48:47.831,2026-01-29T09:48:47.331Z,0.1406,-0.0527,-0.2324
2026-01-29 16:48:47.857,2026-01-29T09:48:47.341Z,0.1641,-0.0137,-0.2070
2026-01-29 16:48:47.857,2026-01-29T09:48:47.351Z,0.1719,0.0723,-0.1797
2026-01-29 16:48:47.858,2026-01-29T09:48:47.361Z,0.1660,0.1621,-0.1875
2026-01-29 16:48:47.887,2026-01-29T09:48:47.371Z,0.1875,0.1016,-0.2129
2026-01-29 16:48:47.887,2026-01-29T09:48:47.381Z,0.2090,0.1035,-0.2168
2026-01-29 16:48:47.887,2026-01-29T09:48:47.391Z,0.2227,0.1309,-0.2031
2026-01-29 16:48:47.916,2026-01-29T09:48:47.401Z,0.2383,0.0762,-0.1875
2026-01-29 16:48:47.918,2026-01-29T09:48:47.411Z,0.2324,0.0020,-0.1953
2026-01-29 16:48:47.919,2026-01-29T09:48:47.421Z,0.2266,-0.0254,-0.2109
2026-01-29 16:48:47.950,2026-01-29T09:48:47.431Z,0.2285,0.0312,-0.2031
2026-01-29 16:48:47.950,2026-01-29T09:48:47.441Z,0.2227,0.0820,-0.1855
2026-01-29 16:48:47.950,2026-01-29T09:48:47.451Z,0.2520,0.1250,-0.1797
2026-01-29 16:48:47.951,2026-01-29T09:48:47.461Z,0.2520,0.1230,-0.1777
2026-01-29 16:48:47.978,2026-01-29T09:48:47.471Z,0.2520,0.0918,-0.1777
2026-01-29 16:48:47.978,2026-01-29T09:48:47.481Z,0.2559,0.0664,-0.1895
2026-01-29 16:48:48.005,2026-01-29T09:48:47.491Z,0.2578,0.0996,-0.1895
2026-01-29 16:48:48.006,2026-01-29T09:48:47.501Z,0.2656,0.1816,-0.1934
2026-01-29 16:48:48.007,2026-01-29T09:48:47.511Z,0.2891,0.2520,-0.1777
2026-01-29 16:48:48.008,2026-01-29T09:48:47.521Z,0.3066,0.2383,-0.1875
2026-01-29 16:48:48.038,2026-01-29T09:48:47.531Z,0.3027,0.2363,-0.2090
2026-01-29 16:48:48.038,2026-01-29T09:48:47.541Z,0.3066,0.2578,-0.2227
2026-01-29 16:48:48.066,2026-01-29T09:48:47.551Z,0.3242,0.1973,-0.2734
2026-01-29 16:48:48.068,2026-01-29T09:48:47.561Z,0.3516,0.2168,-0.3086
2026-01-29 16:48:48.068,2026-01-29T09:48:47.571Z,0.4082,0.3320,-0.3066
2026-01-29 16:48:48.068,2026-01-29T09:48:47.581Z,0.4375,0.4023,-0.3340
2026-01-29 16:48:48.096,2026-01-29T09:48:47.591Z,0.4629,0.4316,-0.3809
2026-01-29 16:48:48.098,2026-01-29T09:48:47.601Z,0.5000,0.4258,-0.4180
2026-01-29 16:48:48.129,2026-01-29T09:48:47.611Z,0.5234,0.3477,-0.4648
2026-01-29 16:48:48.129,2026-01-29T09:48:47.621Z,0.5586,0.2637,-0.4922
2026-01-29 16:48:48.129,2026-01-29T09:48:47.631Z,0.5898,0.1660,-0.5254
2026-01-29 16:48:48.158,2026-01-29T09:48:47.641Z,0.6172,0.0156,-0.5742
2026-01-29 16:48:48.159,2026-01-29T09:48:47.651Z,0.6191,-0.0898,-0.6055
2026-01-29 16:48:48.161,2026-01-29T09:48:47.661Z,0.6328,-0.2207,-0.6562
2026-01-29 16:48:48.187,2026-01-29T09:48:47.671Z,0.6699,-0.1934,-0.7227
2026-01-29 16:48:48.187,2026-01-29T09:48:47.681Z,0.6953,-0.0391,-0.7617
2026-01-29 16:48:48.187,2026-01-29T09:48:47.691Z,0.6797,0.1348,-0.7930
2026-01-29 16:48:48.188,2026-01-29T09:48:47.701Z,0.6797,0.3770,-0.8047
2026-01-29 16:48:48.218,2026-01-29T09:48:47.711Z,0.7090,0.6191,-0.8223
2026-01-29 16:48:48.218,2026-01-29T09:48:47.721Z,0.7246,0.7988,-0.8516
2026-01-29 16:48:48.246,2026-01-29T09:48:47.731Z,0.7324,0.9199,-0.8926
2026-01-29 16:48:48.247,2026-01-29T09:48:47.741Z,0.7402,0.9688,-0.9434
2026-01-29 16:48:48.247,2026-01-29T09:48:47.751Z,0.7383,0.9258,-0.9902
2026-01-29 16:48:48.275,2026-01-29T09:48:47.761Z,0.7188,0.8164,-1.0723
2026-01-29 16:48:48.276,2026-01-29T09:48:47.771Z,0.6699,0.7305,-1.1738
2026-01-29 16:48:48.278,2026-01-29T09:48:47.781Z,0.6035,0.6719,-1.2695
2026-01-29 16:48:48.307,2026-01-29T09:48:47.791Z,0.5469,0.6270,-1.3613
2026-01-29 16:48:48.307,2026-01-29T09:48:47.801Z,0.5000,0.6211,-1.4297
2026-01-29 16:48:48.307,2026-01-29T09:48:47.811Z,0.4727,0.6250,-1.4766
2026-01-29 16:48:48.336,2026-01-29T09:48:47.821Z,0.4707,0.6113,-1.4980
2026-01-29 16:48:48.336,2026-01-29T09:48:47.831Z,0.4805,0.5645,-1.4844
2026-01-29 16:48:48.338,2026-01-29T09:48:47.841Z,0.4707,0.4453,-1.4629
2026-01-29 16:48:48.396,2026-01-29T09:48:47.851Z,0.3984,0.3418,-1.4336
2026-01-29 16:48:48.396,2026-01-29T09:48:47.861Z,0.2910,0.4375,-1.3223
2026-01-29 16:48:48.397,2026-01-29T09:48:47.871Z,0.4297,0.4004,-1.1758
2026-01-29 16:48:48.399,2026-01-29T09:48:47.881Z,0.6523,0.0664,-1.1035
2026-01-29 16:48:48.399,2026-01-29T09:48:47.891Z,0.6719,-0.1504,-1.0137
2026-01-29 16:48:48.399,2026-01-29T09:48:47.901Z,0.5234,-0.1172,-0.8496
2026-01-29 16:48:48.399,2026-01-29T09:48:47.911Z,0.3613,-0.0723,-0.6152
2026-01-29 16:48:48.429,2026-01-29T09:48:47.921Z,0.1738,-0.1738,-0.3848
2026-01-29 16:48:48.429,2026-01-29T09:48:47.931Z,0.0312,-0.4180,-0.1875
2026-01-29 16:48:48.458,2026-01-29T09:48:47.941Z,-0.0137,-0.6914,0.0410
2026-01-29 16:48:48.458,2026-01-29T09:48:47.951Z,-0.0879,-0.9512,0.2754
2026-01-29 16:48:48.458,2026-01-29T09:48:47.961Z,-0.2363,-1.1484,0.4629
2026-01-29 16:48:48.485,2026-01-29T09:48:47.971Z,-0.4082,-1.2715,0.6055
2026-01-29 16:48:48.487,2026-01-29T09:48:47.981Z,-0.5059,-1.3438,0.7227
2026-01-29 16:48:48.487,2026-01-29T09:48:47.991Z,-0.5586,-1.4023,0.8418
2026-01-29 16:48:48.516,2026-01-29T09:48:48.001Z,-0.6348,-1.3457,0.9902
2026-01-29 16:48:48.518,2026-01-29T09:48:48.011Z,-0.7070,-1.1602,1.1973
2026-01-29 16:48:48.518,2026-01-29T09:48:48.021Z,-0.7637,-0.9082,1.4180
2026-01-29 16:48:48.546,2026-01-29T09:48:48.031Z,-0.7988,-0.6895,1.6113
2026-01-29 16:48:48.548,2026-01-29T09:48:48.041Z,-0.8203,-0.5156,1.7734
2026-01-29 16:48:48.548,2026-01-29T09:48:48.051Z,-0.8555,-0.3730,1.8848
2026-01-29 16:48:48.576,2026-01-29T09:48:48.061Z,-0.9160,-0.1855,1.9727
2026-01-29 16:48:48.576,2026-01-29T09:48:48.071Z,-0.9824,0.0020,2.0469
2026-01-29 16:48:48.578,2026-01-29T09:48:48.081Z,-1.0547,0.1211,2.1230
2026-01-29 16:48:48.607,2026-01-29T09:48:48.091Z,-1.1484,0.1680,2.1855
2026-01-29 16:48:48.607,2026-01-29T09:48:48.101Z,-1.2559,0.1621,2.2344
2026-01-29 16:48:48.608,2026-01-29T09:48:48.111Z,-1.3457,0.0527,2.2539
2026-01-29 16:48:48.636,2026-01-29T09:48:48.121Z,-1.4004,-0.1406,2.2246
2026-01-29 16:48:48.637,2026-01-29T09:48:48.131Z,-1.4512,-0.2305,2.1641
2026-01-29 16:48:48.638,2026-01-29T09:48:48.141Z,-1.4824,-0.2754,2.0996
2026-01-29 16:48:48.638,2026-01-29T09:48:48.151Z,-1.4688,-0.4160,2.0176
2026-01-29 16:48:48.666,2026-01-29T09:48:48.161Z,-1.4375,-0.4941,1.9434
2026-01-29 16:48:48.667,2026-01-29T09:48:48.171Z,-1.3945,-0.4590,1.8848
2026-01-29 16:48:48.727,2026-01-29T09:48:48.181Z,-1.3555,-0.4023,1.8086
2026-01-29 16:48:48.728,2026-01-29T09:48:48.191Z,-1.3340,-0.2148,1.7598
2026-01-29 16:48:48.729,2026-01-29T09:48:48.201Z,-1.2129,0.0371,1.7070
2026-01-29 16:48:48.729,2026-01-29T09:48:48.211Z,-1.0918,0.2383,1.5859
2026-01-29 16:48:48.729,2026-01-29T09:48:48.221Z,-1.0391,0.3984,1.4688
2026-01-29 16:48:48.729,2026-01-29T09:48:48.231Z,-0.9531,0.4199,1.3691
2026-01-29 16:48:48.731,2026-01-29T09:48:48.241Z,-0.8242,0.2539,1.2344
2026-01-29 16:48:48.758,2026-01-29T09:48:48.251Z,-0.6992,-0.0273,1.0547
2026-01-29 16:48:48.759,2026-01-29T09:48:48.261Z,-0.5840,-0.3281,0.8398
2026-01-29 16:48:48.788,2026-01-29T09:48:48.271Z,-0.4727,-0.4473,0.6152
2026-01-29 16:48:48.788,2026-01-29T09:48:48.281Z,-0.3477,-0.6211,0.3145
2026-01-29 16:48:48.816,2026-01-29T09:48:48.291Z,-0.1855,-0.8340,0.0117
2026-01-29 16:48:48.818,2026-01-29T09:48:48.301Z,0.0293,-0.9062,-0.2793
2026-01-29 16:48:48.818,2026-01-29T09:48:48.311Z,0.2891,-0.9102,-0.6230
2026-01-29 16:48:48.820,2026-01-29T09:48:48.321Z,0.5430,-0.9707,-0.9609
2026-01-29 16:48:48.820,2026-01-29T09:48:48.331Z,0.6680,-1.0566,-1.0547
2026-01-29 16:48:48.849,2026-01-29T09:48:48.341Z,0.5820,-1.0586,-0.8320
2026-01-29 16:48:48.849,2026-01-29T09:48:48.351Z,0.3613,-0.9941,-0.3945
2026-01-29 16:48:48.906,2026-01-29T09:48:48.361Z,0.1602,-0.8906,0.0195
2026-01-29 16:48:48.908,2026-01-29T09:48:48.371Z,0.0215,-0.5293,0.0977
2026-01-29 16:48:48.908,2026-01-29T09:48:48.381Z,-0.1016,-0.1953,-0.2051
2026-01-29 16:48:48.908,2026-01-29T09:48:48.391Z,0.0527,-0.3223,-0.5742
2026-01-29 16:48:48.908,2026-01-29T09:48:48.401Z,0.4238,-0.4453,-0.7383
2026-01-29 16:48:48.909,2026-01-29T09:48:48.411Z,0.5664,-0.2070,-0.6641
2026-01-29 16:48:48.910,2026-01-29T09:48:48.421Z,0.3359,0.3223,-0.4688
2026-01-29 16:48:48.938,2026-01-29T09:48:48.431Z,0.1387,0.8594,-0.2832
2026-01-29 16:48:48.939,2026-01-29T09:48:48.441Z,0.1230,1.0156,-0.2129
